GEO/TIME;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
UKN;41438.96;42232.15;43232.08;42259.56;45116.84;47136.74;50428.61;51872.33;44735.58;39320.34;40727.59;41474.6;46222.04;45551.21;49700.67;57740.34;54203.97;53962.55;53590.95
UKN0;41438.96;42232.15;43232.08;42259.56;45116.84;47136.74;50428.61;51872.33;44735.58;39320.34;40727.59;41474.6;46222.04;45551.21;49700.67;57740.34;54203.97;53962.55;53590.95
UKN06;12047.78;12407.44;12901.41;12870.82;13843.65;14647.51;15613.93;16176.83;14008.15;12547.89;12747.28;13053.35;14190.64;14144.13;15372.24;17951.54;16771.58;16866.98;17184.25
UKN07;3487.71;3668.4;3711.36;3584.5;3880.88;4022.38;4343.9;4547.76;3860.54;3352.1;3529.26;3589.93;3960.63;4064.74;4436.79;5015.12;4771.14;4790.98;4821.8
UKN08;2697.21;2790.2;2855.98;2764.22;2953.27;3085.4;3327.93;3406.76;2969.32;2559.39;2659.24;2762.48;3158.84;3106.93;3493.5;3945.97;3693.39;3693.05;3606.51
UKN09;2109.83;2171.35;2235.65;2155.84;2261.66;2393.62;2578.99;2647.18;2280.78;1926.94;1993.79;2056.37;2312.9;2166.28;2416.65;2654.34;2551.27;2549.05;2556.3
UKN10;2633.17;2691.83;2741.11;2608.52;2809.05;3017.19;3246.53;3317.49;2890.2;2564.32;2643.71;2709.55;3020.84;2968.41;3152.64;3445.39;3426.35;3426.88;3441.42
UKN11;3321.19;3371.49;3366.74;3322.85;3507.21;3574.19;3842.43;3987.81;3267.78;2682.67;2933.71;2971.6;3287.18;3294.27;3656.28;4100.47;3863.2;3931.06;4114.47
UKN12;2455.67;2416.38;2467.17;2423.91;2573.05;2661.56;2878.56;2908.49;2472.35;2135.29;2255.31;2348.11;2638.58;2477.63;2703.26;2950.98;2812.84;2816.49;2749.33
UKN13;3149.19;3248.08;3320.79;3229.74;3402.32;3518.98;3787.07;3929.38;3352.46;2874.99;3046.35;3152.32;3436.22;3314.06;3781.5;4310.59;3959.06;3961.78;3888.43
UKN14;3121.74;3248.08;3281.91;3176.77;3323.66;3458.89;3710.55;3796.29;3248.35;2865.13;2988.09;3068.42;3536.96;3599.03;3838.54;4576.34;4160.37;4034.71;4294.79
UKN15;4205.01;3949.2;4036.55;3846.16;4095.57;4124.69;4298.31;4314.04;3954.93;3709.63;3762.3;3604.13;4228.35;4033.08;4203.05;5813.9;5391.5;5089.14;4203.36
UKN16;2210.47;2271.51;2313.42;2279.44;2469.8;2632.33;2800.41;2841.94;2432.1;2102;2169.86;2162.22;2452.28;2382.64;2646.21;2974.16;2801.88;2801.14;2730.28
UKZ;37250.42;35329.99;30989.88;28690.46;31623.9;36907.84;38728.74;37229.27;38456.83;22828.58;30761.26;33592.5;32090.74;29620.75;24282;16834.5;13343.86;12887.29;20225.66
UKZZ;37250.42;35329.99;30989.88;28690.46;31623.9;36907.84;38728.74;37229.27;38456.83;22828.58;30761.26;33592.5;32090.74;29620.75;24282;16834.5;13343.86;12887.29;20225.66
UKZZZ;37250.42;35329.99;30989.88;28690.46;31623.9;36907.84;38728.74;37229.27;38456.83;22828.58;30761.26;33592.5;32090.74;29620.75;24282;16834.5;13343.86;12887.29;20225.66
NO;:;:;:;:;:;:;:;:;317021.54;278246.64;323760.85;358339.49;396523.52;393408.74;375947.29;347632.07;333471.25;353316.39;:
NO0;:;:;:;:;:;:;:;:;231840.17;222731.88;256671.07;272600.08;302984.79;306970.43;301195.54;293513.83;291515.15;299514.01;:
NO01;:;:;:;:;:;:;:;:;71738.59;68839.82;79900.46;85638.28;96366.46;97894.94;96115.58;93106.8;94049.43;97400.29;:
NO011;:;:;:;:;:;:;:;:;47080.77;44757.02;53620.37;57874.95;65063.09;65765.59;64511.15;62681.21;62890.88;65304.29;:
NO012;:;:;:;:;:;:;:;:;24657.82;24082.8;26280.08;27763.32;31303.37;32129.35;31604.43;30425.59;31158.55;32096;:
NO02;:;:;:;:;:;:;:;:;13294.44;12570.45;14194.91;15242.38;16490.18;16513.62;16338.18;16227.75;16340.87;16864.43;:
NO021;:;:;:;:;:;:;:;:;6658.97;6401.73;7157.85;7719.89;8364.63;8455.71;8358.16;8297.43;8334.21;8577.91;:
NO022;:;:;:;:;:;:;:;:;6635.46;6168.72;7037.07;7522.49;8125.55;8057.91;7980.02;7930.32;8006.66;8286.52;:
NO03;:;:;:;:;:;:;:;:;35785.2;33757.28;37906.41;40039.95;44086.71;43848.69;42623;42469.72;42268.8;43464.19;:
NO031;:;:;:;:;:;:;:;:;9625.79;9124.77;10025.08;10760.68;11840.01;11658.38;11475.96;11246.38;11380.1;11828.02;:
NO032;:;:;:;:;:;:;:;:;10522.96;10056.54;11489.28;12173.91;13434.12;13490.96;13153.32;13021.05;12807.13;12994.28;:
NO033;:;:;:;:;:;:;:;:;8728.09;8311.49;9177.82;9692.76;10870.26;10719.99;10269.51;10378.82;10480.84;10728.92;:
NO034;:;:;:;:;:;:;:;:;6908.36;6264.49;7214.24;7412.6;7942.32;7979.36;7724.22;7823.47;7600.73;7912.98;:
NO04;:;:;:;:;:;:;:;:;35718.46;34394.94;40265.71;41601.23;46460.03;47052.22;46152.27;44927.89;41517.06;41649.1;:
NO041;:;:;:;:;:;:;:;:;4095.14;3911.31;4219.91;4404.52;4917.02;4829.34;4725.28;4661.59;4592.21;4682.59;:
NO042;:;:;:;:;:;:;:;:;7869.96;7731.47;8775.51;9379.3;10177.66;9844.41;9924.82;9280.37;8758.76;8826.09;:
NO043;:;:;:;:;:;:;:;:;23753.36;22752.16;27270.29;27817.41;31365.35;32378.47;31502.16;30985.92;28166.09;28140.42;:
NO05;:;:;:;:;:;:;:;:;40131.48;38874.84;44132.97;47615.38;52684.44;53796.7;52779.8;50495.71;49363.17;50130.44;:
NO051;:;:;:;:;:;:;:;:;23919.39;23157.32;25830.5;28118.53;31599.79;32369.88;31639.23;30317.86;29729.33;30073.25;:
NO052;:;:;:;:;:;:;:;:;4537.3;4420.33;5170.98;5483.49;5772.99;5830.41;5737.91;5580.25;5865.26;5885.63;:
NO053;:;:;:;:;:;:;:;:;11674.78;11297.19;13131.49;14013.36;15311.66;15596.41;15402.65;14597.59;13768.59;14171.55;:
NO06;:;:;:;:;:;:;:;:;17199.22;16650.06;19512.34;20733.19;23271.15;23664.34;23149.35;22996.34;23343.72;24587.91;:
NO061;:;:;:;:;:;:;:;:;12785.26;12361.19;14568.89;15458.44;17343.76;17679.68;17375.84;17292.93;17452.89;18590.71;:
NO062;:;:;:;:;:;:;:;:;4413.96;4288.87;4943.45;5274.75;5927.4;5984.66;5773.52;5703.42;5890.82;5997.2;:
NO07;:;:;:;:;:;:;:;:;17972.78;17644.48;20758.27;21729.67;23625.82;24199.93;24037.36;23289.63;24632.11;25417.65;:
NO071;:;:;:;:;:;:;:;:;9420.72;8880.85;10543.96;10751.79;11720.7;11939.99;11934.42;11500.49;12018.15;12425.91;:
NO072;:;:;:;:;:;:;:;:;5929.73;6096.06;7004.24;7518.19;8179.61;8530.55;8375.83;8104.21;8734.3;9033.25;:
NO073;:;:;:;:;:;:;:;:;2622.33;2667.58;3210.07;3459.69;3725.51;3729.39;3727.11;3684.93;3879.66;3958.48;:
NOZ;:;:;:;:;:;:;:;:;85181.36;55514.76;67089.78;85739.42;93538.73;86438.31;74751.74;54118.24;41956.1;53802.38;:
NOZZ;:;:;:;:;:;:;:;:;85181.36;55514.76;67089.78;85739.42;93538.73;86438.31;74751.74;54118.24;41956.1;53802.38;:
NOZZZ;:;:;:;:;:;:;:;:;85181.36;55514.76;67089.78;85739.42;93538.73;86438.31;74751.74;54118.24;41956.1;53802.38;:
ME;:;:;:;:;:;:;2169.63;2689.13;3103.33;2993.88;3125.09;3264.78;3181.48;3362.48;3457.92;3654.51;3954.21;4299.09;4663.13
ME0;:;:;:;:;:;:;2169.63;2689.13;3103.33;2993.88;3125.09;3264.78;3181.48;3362.48;3457.92;3654.51;3954.21;4299.09;4663.13
ME00;:;:;:;:;:;:;2169.63;2689.13;3103.33;2993.88;3125.09;3264.78;3181.48;3362.48;3457.92;3654.51;3954.21;4299.09;4663.13
ME000;:;:;:;:;:;:;2169.63;2689.13;3103.33;2993.88;3125.09;3264.78;3181.48;3362.48;3457.92;3654.51;3954.21;4299.09;4663.13
MK;4094.58;4143.5;4240.52;4385.9;4577.74;5032.01;5472.17;6094.49;6772.1;6766.51;7108.28;7544.16;7584.76;8149.57;8562.05;9072.3;9656.47;10038.31;:
MK0;4094.58;4143.5;4240.52;4385.9;4577.74;5032.01;5472.17;6094.49;6772.1;6766.51;7108.28;7544.16;7584.76;8149.57;8562.05;9072.3;9656.47;10038.31;:
MK00;4094.58;4143.5;4240.52;4385.9;4577.74;5032.01;5472.17;6094.49;6772.1;6766.51;7108.28;7544.16;7584.76;8149.57;8562.05;9072.3;9656.47;10038.31;:
MK001;249.76;283.37;289.44;334.25;325.97;364.02;432.14;450.31;456.35;465.01;507.95;551.47;589.41;669.97;682.83;724.37;749.6;763.58;:
MK002;286.85;259.18;275.85;288.96;313.93;322.63;363.77;406.21;508.19;520.74;615.25;654.39;626.62;656.8;704.38;729.32;762.64;829.72;:
MK003;391.19;362.8;373.98;344.53;390.68;374.88;411.93;434.4;581.63;514.17;582.38;628.27;611.91;639.41;675.53;759.89;792.42;852.39;:
MK004;301.82;302.05;309.52;337.65;358.41;389.67;402.17;469.06;501.18;551.4;636.56;707.28;710.06;750.36;856.4;889.38;963.25;985.8;:
MK005;587.1;603.21;626.35;676.35;638.31;616.02;632.99;700.72;823.5;828.91;860.27;852.38;827.1;917.92;947.88;978.61;1056.2;1077.51;:
MK006;324.87;295.53;321.17;371.9;352.36;372.88;408.44;447.82;528.93;523.3;547.92;585.99;553.28;612.73;607.11;632.57;689.77;733.86;:
MK007;230.75;209.03;211.56;226.29;225.02;214.5;243.56;266.03;372.41;322.59;336.02;416.02;419.41;432.14;424.86;469.49;481.44;498.89;:
MK008;1722.24;1828.33;1832.65;1805.97;1973.08;2377.42;2577.17;2919.93;2999.9;3040.39;3021.92;3148.37;3246.97;3470.25;3663.06;3888.66;4161.15;4296.55;:
AL;:;:;:;:;:;:;:;:;8800.29;8662.24;8996.63;9268.32;9585.81;9625.36;9968.6;10264.11;10719.85;11563.78;12782.4
AL0;:;:;:;:;:;:;:;:;8800.29;8662.24;8996.63;9268.32;9585.81;9625.36;9968.6;10264.11;10719.85;11563.78;12782.4
AL01;:;:;:;:;:;:;:;:;2079.67;2071.7;2225.11;2214.58;2297.46;2276.67;2290.45;2418.75;2549.18;2708.12;2947.72
AL011;:;:;:;:;:;:;:;:;257.76;258.88;281.47;264.75;305.15;303.72;314.57;335.27;356.29;367.35;403.57
AL012;:;:;:;:;:;:;:;:;838.11;830.85;916.21;887.38;913.82;922.02;922.69;1003.72;1052.74;1169.74;1275.16
AL013;:;:;:;:;:;:;:;:;190.08;190.24;200.3;213.56;210.03;219.63;194.15;186.12;185.46;197.43;217.71
AL014;:;:;:;:;:;:;:;:;298.27;294.32;289.44;287.53;313.49;296.89;333.4;340.01;372.62;377.02;397.24
AL015;:;:;:;:;:;:;:;:;495.44;497.41;537.69;561.36;554.98;534.41;525.63;553.63;582.07;596.57;654.04
AL02;:;:;:;:;:;:;:;:;4207.03;4153.76;4211.08;4195.2;4294.6;4319.08;4535.08;4837.09;5050.74;5642.37;6306.08
AL021;:;:;:;:;:;:;:;:;645.23;641.44;724.33;694.39;689.33;724.35;738.42;717.04;757.86;787.49;860.67
AL022;:;:;:;:;:;:;:;:;3561.79;3512.33;3486.75;3500.81;3605.27;3594.72;3796.66;4120.05;4292.88;4854.88;5445.41
AL03;:;:;:;:;:;:;:;:;2513.6;2436.78;2560.43;2858.55;2993.75;3029.61;3143.07;3008.27;3119.93;3213.29;3528.6
AL031;:;:;:;:;:;:;:;:;347.68;342.17;368.45;374.32;352.57;357.65;376.33;391.38;414.71;438.74;456.91
AL032;:;:;:;:;:;:;:;:;902.33;847.39;949.79;1085;1228.86;1280.07;1348.57;1212.52;1190.18;1237.85;1388.27
AL033;:;:;:;:;:;:;:;:;196.71;193.43;202.41;238.63;259.96;251.1;259.12;245.52;250.94;257.21;274.85
AL034;:;:;:;:;:;:;:;:;494.34;492.05;500.71;540.87;559.54;564.17;573.42;578.4;629.22;631.74;684.39
AL035;:;:;:;:;:;:;:;:;572.55;561.75;539.07;619.73;592.82;576.62;585.62;580.45;634.88;647.75;724.17
RS;:;:;:;:;:;:;:;:;:;:;:;:;33679.27;36426.67;35467.48;35715.55;36723.05;39183.27;42855.5
RS1;:;:;:;:;:;:;:;:;:;:;:;:;22522.29;24451.08;23455.48;23713.01;24554.7;26224.78;28821.51
RS11;:;:;:;:;:;:;:;:;:;:;:;:;13371.53;14534.25;13740.96;14216.7;14749.54;15832.18;17720.33
RS110;:;:;:;:;:;:;:;:;:;:;:;:;13371.53;14534.25;13740.96;14216.7;14749.54;15832.18;:
RS12;:;:;:;:;:;:;:;:;:;:;:;:;9150.76;9916.83;9714.52;9496.32;9805.16;10392.6;11101.19
RS121;:;:;:;:;:;:;:;:;:;:;:;:;711.04;701.93;676.49;715.58;718.49;774.82;:
RS122;:;:;:;:;:;:;:;:;:;:;:;:;1194.48;1246.64;1248.45;1214.33;1314.69;1389.83;:
RS123;:;:;:;:;:;:;:;:;:;:;:;:;3811.69;4382.35;4218.18;3954.49;4071.51;4263.96;:
RS124;:;:;:;:;:;:;:;:;:;:;:;:;598.5;581.87;565.97;587.76;584.86;613.74;:
RS125;:;:;:;:;:;:;:;:;:;:;:;:;789.37;800.79;815.92;843.05;877.97;921.55;:
RS126;:;:;:;:;:;:;:;:;:;:;:;:;852.38;881.92;865.77;834.44;825.15;853.54;:
RS127;:;:;:;:;:;:;:;:;:;:;:;:;1193.3;1321.33;1323.74;1346.66;1412.5;1575.17;:
RS2;:;:;:;:;:;:;:;:;:;:;:;:;11133.39;11952.85;11989.93;11977.26;12143.86;12932.92;14011.21
RS21;:;:;:;:;:;:;:;:;:;:;:;:;6409.36;6873.9;7053.63;7082.05;7136.71;7526.98;7953.16
RS211;:;:;:;:;:;:;:;:;:;:;:;:;954.18;1023.22;1055.71;1071.47;1135.54;1185.56;:
RS212;:;:;:;:;:;:;:;:;:;:;:;:;584.41;621.1;646.67;668.1;664.05;707.95;:
RS213;:;:;:;:;:;:;:;:;:;:;:;:;875.66;895.36;926.87;924.78;920.87;988.31;:
RS214;:;:;:;:;:;:;:;:;:;:;:;:;815.2;865.28;875.12;875.03;907.06;1003.97;:
RS215;:;:;:;:;:;:;:;:;:;:;:;:;677.19;683.74;723.35;668.41;662.66;686.74;:
RS216;:;:;:;:;:;:;:;:;:;:;:;:;676.59;699.35;678.06;713.95;715.71;762.6;:
RS217;:;:;:;:;:;:;:;:;:;:;:;:;739.05;807.75;789.48;803.12;808.79;871.9;:
RS218;:;:;:;:;:;:;:;:;:;:;:;:;1087.07;1278.12;1358.36;1357.19;1322.03;1319.96;:
RS22;:;:;:;:;:;:;:;:;:;:;:;:;4724.03;5078.95;4936.3;4895.21;5007.16;5405.94;6058.05
RS221;:;:;:;:;:;:;:;:;:;:;:;:;576.56;569.2;505.73;478.19;497.23;588.09;:
RS222;:;:;:;:;:;:;:;:;:;:;:;:;675.44;775.9;721.63;714;717.93;733.73;:
RS223;:;:;:;:;:;:;:;:;:;:;:;:;306.77;341.33;366.57;353.58;337.85;338.69;:
RS224;:;:;:;:;:;:;:;:;:;:;:;:;472.18;512.12;516.68;516.78;531.63;562;:
RS225;:;:;:;:;:;:;:;:;:;:;:;:;1241.89;1324.35;1337.79;1298.84;1373.44;1482.67;:
RS226;:;:;:;:;:;:;:;:;:;:;:;:;323.24;375.85;361.69;403.17;403.34;424.82;:
RS227;:;:;:;:;:;:;:;:;:;:;:;:;458.26;461.66;431.71;410.09;424.65;495.53;:
RS228;:;:;:;:;:;:;:;:;:;:;:;:;449.25;457;446.51;470.53;464.02;504.22;:
RS229;:;:;:;:;:;:;:;:;:;:;:;:;220.44;261.54;247.98;250.01;257.06;276.2;:
RSZ;:;:;:;:;:;:;:;:;:;:;:;:;23.59;22.74;22.07;25.28;24.48;25.56;22.77
RSZZ;:;:;:;:;:;:;:;:;:;:;:;:;23.59;22.74;22.07;25.28;24.48;25.56;22.77
RSZZZ;:;:;:;:;:;:;:;:;:;:;:;:;23.59;22.74;22.07;25.28;24.48;25.56;:
TR;:;:;:;:;324699.51;401707.08;436278.36;492841.24;521812.24;461925.87;581023.78;596491.22;678483.73;714313.43;703411.62;772978.84;780224.85;754902.24;652519.92
TR1;:;:;:;:;97360.33;120039.53;131045.37;149206.05;158091.22;138854.97;172069.19;179166.7;205705.27;218216.36;214265.13;238825.66;242038.36;236007.34;202402.77
TR10;:;:;:;:;97360.33;120039.53;131045.37;149206.05;158091.22;138854.97;172069.19;179166.7;205705.27;218216.36;214265.13;238825.66;242038.36;236007.34;202402.77
TR100;:;:;:;:;97360.33;120039.53;131045.37;149206.05;158091.22;138854.97;172069.19;179166.7;205705.27;218216.36;214265.13;238825.66;242038.36;236007.34;202402.77
TR2;:;:;:;:;14495.55;17895.16;18851.07;21377.67;22918.48;20457.67;26203.57;26522.7;29753.22;30446.67;30307.19;32382.59;33126.91;32310.54;28074.54
TR21;:;:;:;:;7610.88;9302.71;9833.07;11246.29;12024.31;10627.67;13803.05;14178.3;16098.74;16790.24;16680.09;17939.18;18277.63;17980.56;15791.09
TR211;:;:;:;:;4344.19;5306.76;5650.13;6515.03;6961.71;6091.23;7894.51;8418.32;9568.32;10171.33;10191.1;11100.66;11454.29;11483.81;10214.24
TR212;:;:;:;:;1634.23;1995.29;2070.27;2335.12;2514.24;2252.98;2931.87;2825.61;3191.45;3233.17;3208.3;3369.42;3344;3151.77;2661.63
TR213;:;:;:;:;1632.46;2000.67;2112.67;2396.14;2548.36;2283.47;2976.67;2934.36;3338.97;3385.74;3280.69;3469.1;3479.34;3344.98;2915.22
TR22;:;:;:;:;6884.67;8592.45;9018;10131.38;10894.18;9830;12400.52;12344.4;13654.48;13656.43;13627.1;14443.4;14849.28;14329.98;12283.45
TR221;:;:;:;:;4649.91;5800.18;6056.55;6784.5;7356.16;6751.55;8271.07;8184.77;9062.67;9023.85;8980.63;9490.34;9773.33;9406.81;7985.28
TR222;:;:;:;:;2234.76;2792.27;2961.45;3346.88;3538.02;3078.45;4129.45;4159.64;4591.81;4632.58;4646.47;4953.07;5075.96;4923.17;4298.17
TR3;:;:;:;:;43813.89;53510.52;58621.62;63977.5;67317.5;58935.96;74039.77;75802.26;86942.09;90416.77;89454.72;96081.34;97201.21;94614.21;83216.99
TR31;:;:;:;:;21242.72;25970.87;28566.18;31477.41;32791.64;28465.58;35842.7;37171.11;42383.52;44547.48;43842.92;46889.91;47462.08;46535.97;40912.24
TR310;:;:;:;:;21242.72;25970.87;28566.18;31477.41;32791.64;28465.58;35842.7;37171.11;42383.52;44547.48;43842.92;46889.91;47462.08;46535.97;40912.24
TR32;:;:;:;:;11689.42;13932.57;15498.76;16606.09;17275.28;15150.99;19429.19;19903.34;22475.01;23334.3;23261.14;25051.12;25291.12;24602.23;21353.31
TR321;:;:;:;:;3540.63;4165.77;4683.83;4872.32;5128.53;4535.54;5773.66;5795.8;6624.2;6831.9;6785.84;7373.37;7487.21;7322.36;6176.1
TR322;:;:;:;:;4331.76;4993.62;5509.51;5955.58;6084.49;5154.66;6607.09;6921.15;7802.12;8243.76;8276.49;8746.35;9028.65;8798.14;7730.47
TR323;:;:;:;:;3817.02;4773.19;5305.42;5778.19;6062.26;5460.79;7048.44;7186.38;8048.68;8258.64;8198.81;8931.4;8775.25;8481.73;7446.75
TR33;:;:;:;:;10881.76;13607.08;14556.67;15894;17250.58;15319.39;18767.88;18727.82;22083.57;22534.99;22350.65;24140.31;24448.01;23476.01;20951.44
TR331;:;:;:;:;5553.52;7145.45;7631.97;8103.67;8755.42;7758.62;9181.42;9125.22;11371.92;11442.91;11401.26;12413.39;12602.76;12160.25;11114.09
TR332;:;:;:;:;2214.72;2665.92;2857.72;3221.42;3416.15;3080.57;3923.9;3838.36;4279.04;4431.89;4430.26;4811.17;4848.61;4498.37;3995.38
TR333;:;:;:;:;1935.63;2407.14;2577.86;2925.73;3237.59;2822.94;3520.21;3501.99;3851.71;3976.87;3895.19;4175.05;4172.52;4034.81;3431.55
TR334;:;:;:;:;1177.89;1388.57;1489.12;1643.18;1841.42;1657.25;2142.34;2262.25;2580.89;2683.32;2623.94;2740.7;2824.11;2782.58;2410.41
TR4;:;:;:;:;33631.51;42521.04;47422.73;53885.8;57377.75;49259.39;62009.74;65802.46;74984.7;80682.8;80136.09;88302.47;89357.42;88102.45;77785.89
TR41;:;:;:;:;17418.88;22019.06;24207.02;27451.62;28908.93;25033.94;30981.52;32350.43;36785.75;39300.43;38823.06;42339.45;42861.31;41690.39;36439.66
TR411;:;:;:;:;12813.45;16116.74;17717.96;20049.95;21119.14;18215.54;22554.89;23688.55;26897.32;28635.83;28480.8;31170.82;31594.88;31011.06;27211.78
TR412;:;:;:;:;3490.45;4460.09;4916.53;5573.49;5898.86;5215.49;6434.4;6636.53;7627.26;8219.79;7993.37;8690.57;8801.34;8390.29;7276.25
TR413;:;:;:;:;1114.97;1442.23;1572.53;1828.17;1890.93;1602.91;1992.24;2025.36;2261.17;2444.81;2348.9;2478.06;2465.08;2289.04;1951.62
TR42;:;:;:;:;16212.63;20501.99;23215.72;26434.19;28468.81;24225.45;31028.22;33452.03;38198.95;41382.37;41313.03;45963.03;46496.11;46412.06;41346.23
TR421;:;:;:;:;9285.87;11919.14;13693.24;15800.52;17112.75;14236.29;18555.47;20508.09;23276.74;25597.01;25447.48;28253.4;28764.65;29211.06;26310.45
TR422;:;:;:;:;3433.34;4276.76;4752.12;5261.05;5605.72;4880.79;6112.53;6310.04;7334.65;7780.76;7752.76;8728.57;8802.01;8663.5;7632.06
TR423;:;:;:;:;1235.72;1508.46;1715.56;1944.38;2095.84;1791.27;2266.98;2317.85;2760.1;2871.39;2923.12;3332.12;3252.35;3076.2;2562.92
TR424;:;:;:;:;1476.96;1837.71;1973.96;2163.22;2298.02;2037.73;2504.68;2570.55;2892.74;3048.12;2998.6;3197.79;3129.99;2927.99;2505.35
TR425;:;:;:;:;780.74;959.91;1080.83;1265.03;1356.48;1279.37;1588.55;1745.49;1934.72;2085.09;2191.07;2451.15;2547.11;2533.32;2335.45
TR5;:;:;:;:;38896.99;48466.83;52718.57;61180.59;64491.26;57933.66;69674.6;70307.61;78087.93;83076.7;81458.44;88841.98;90648.24;86094.28;73349.25
TR51;:;:;:;:;31255.98;39029.18;42724.95;49839.03;52513.72;46935.46;56626.27;56619.78;62636.22;66176.83;64330.79;70054.43;71844.34;67990.32;57787.07
TR510;:;:;:;:;31255.98;39029.18;42724.95;49839.03;52513.72;46935.46;56626.27;56619.78;62636.22;66176.83;64330.79;70054.43;71844.34;67990.32;57787.07
TR52;:;:;:;:;7641.01;9437.65;9993.62;11341.56;11977.54;10998.2;13048.33;13687.82;15451.71;16899.88;17127.66;18787.55;18803.9;18103.97;15562.19
TR521;:;:;:;:;6682.51;8247.12;8830.41;9938.43;10484.25;9645.21;11613.14;12191;13597.84;14828.9;15115.69;16575.38;16661.33;15999.74;13800.79
TR522;:;:;:;:;958.5;1190.54;1163.21;1403.12;1493.29;1352.98;1435.19;1496.83;1853.87;2070.98;2011.96;2212.17;2142.57;2104.22;1761.39
TR6;:;:;:;:;33426.7;41355.5;44410.96;50406.62;53205.99;47739.92;62400.04;62844.37;70036.31;72486.49;71680.07;78423.12;77691.78;74770.99;65358.53
TR61;:;:;:;:;13380.05;16297.71;17896.04;20231.09;21082.88;18852.64;24683.92;24907.17;27089.71;27900.55;27460.28;30001.88;28298.42;26995.98;24289.72
TR611;:;:;:;:;10554.44;12867.83;14256.93;16188.93;16851.21;15018.83;19914.29;20154.27;21947.33;22743.81;22377.06;24621.99;22728.37;21857.28;19931.7
TR612;:;:;:;:;1707.16;2063.05;2183.5;2428.52;2532.11;2299.52;2813.12;2867.04;3077.07;3066.58;3018.59;3153;3358.1;3118.1;2677.83
TR613;:;:;:;:;1118.45;1366.83;1455.61;1613.64;1699.56;1534.29;1956.51;1885.85;2065.31;2090.16;2064.63;2226.9;2211.94;2020.6;1680.18
TR62;:;:;:;:;12363.14;15431.32;16594.62;18750.83;19773.56;17787.25;22788.19;22744.79;26224.62;27044.25;26916.63;29428.92;29983.52;28693.38;24274.4
TR621;:;:;:;:;6535.6;8129.17;8731.6;9869.75;10340.15;9457.02;12181.27;12140.61;14014.43;14585.52;14386.32;15582.81;15841.38;15135.02;12647.36
TR622;:;:;:;:;5827.54;7302.15;7863.03;8881.08;9433.41;8330.24;10606.93;10604.18;12210.19;12458.73;12530.31;13846.11;14142.14;13558.36;11627.04
TR63;:;:;:;:;7683.52;9626.47;9920.3;11424.7;12349.55;11100.03;14927.92;15192.4;16721.98;17541.69;17303.16;18992.31;19409.85;19081.63;16794.41
TR631;:;:;:;:;3888.78;4898.05;5220.76;5912.57;6298.17;5540.53;7435.84;7750.45;8445.65;8817.29;8685.3;9582.66;9890.73;9835.44;8656.1
TR632;:;:;:;:;2801.8;3468.93;3367.54;3936.77;4302.29;3988.25;5168.3;5089.99;5691.9;5996.57;5870.65;6470.49;6460.68;6227.7;5400.02
TR633;:;:;:;:;992.94;1259.49;1332;1575.36;1749.09;1571.26;2323.78;2351.97;2584.44;2727.83;2747.21;2939.16;3058.44;3018.49;2738.3
TR7;:;:;:;:;12686.02;15676.54;16530.47;18495.82;19428.7;17451.71;22549.58;23194.14;25793.31;26896.3;26278.94;28639.84;28652.74;27496.31;23348.23
TR71;:;:;:;:;4616.31;5671.29;5872.71;6589.56;6960.38;6376.34;8350.97;8523.19;9288.53;9605.91;9532.86;10583.46;10415.68;10164.01;8811.49
TR711;:;:;:;:;881.96;1150.16;1245.69;1348.81;1469.22;1291.22;1648.72;1753.4;1905.51;1982.95;1839.55;1989.74;1980.31;2121.35;1845.81
TR712;:;:;:;:;1008.64;1268.25;1340.37;1538.03;1629.9;1521.86;1988.25;1976.69;2178.99;2286.92;2405.35;2701.81;2655.63;2572.27;2248.09
TR713;:;:;:;:;1014.65;1227.69;1242.06;1415.76;1469.85;1360.06;1733.65;1800.04;2008.37;2038.26;2068.86;2354.62;2256.73;2131.94;1861.01
TR714;:;:;:;:;1016.54;1136.71;1161.45;1311.51;1374.42;1241.83;1679.07;1689.44;1796.91;1885.94;1866.55;2061.95;1979.88;1828.62;1574.6
TR715;:;:;:;:;694.52;888.48;883.14;975.45;1017.01;961.38;1301.28;1303.63;1398.75;1411.82;1352.55;1475.35;1543.14;1509.83;1281.99
TR72;:;:;:;:;8069.71;10005.25;10657.75;11906.25;12468.32;11075.37;14198.62;14670.95;16504.78;17290.39;16746.08;18056.38;18237.06;17332.29;14536.74
TR721;:;:;:;:;4716.39;5999.67;6501.79;7313.36;7605.67;6563.19;8305.76;8736.42;9997.64;10651.9;10415.76;11223.96;11381.3;10955.98;9149.96
TR722;:;:;:;:;1946.28;2326.59;2482.42;2738.64;2941.45;2711.11;3579.75;3671.3;4103.86;4170.84;3964.05;4274.72;4293.39;4051.46;3442.53
TR723;:;:;:;:;1407.04;1679;1673.55;1854.25;1921.2;1801.07;2313.12;2263.23;2403.27;2467.64;2366.27;2557.69;2562.38;2324.85;1944.25
TR8;:;:;:;:;14176.95;17170.02;18240.72;20264.63;21905.99;19440.03;24618.43;24741.61;27910.21;28892.9;28046.29;30654.18;30695.93;28862.27;24503.9
